k_min_1,a_t,euler_AIO,euler_linear,rep
0.99236554,1.0,0.00218606,0.0043689013,0.0
0.994532,1.0,0.0021412969,0.004301071,0.0
0.9966985,1.0,0.0020973682,0.0042341948,0.0
0.99886495,1.0,0.002053678,0.004167974,0.0
1.0010314,1.0,0.0020109415,0.0041024685,0.0
1.0031979,1.0,0.0019685626,0.00403744,0.0
1.0053644,1.0,0.001926899,0.003973007,0.0
1.0075308,1.0,0.0018856525,0.0039096475,0.0
1.0096973,1.0,0.0018450618,0.003846705,0.0
1.0118638,1.0,0.0018048882,0.0037843585,0.0
1.0140302,1.0,0.0017653704,0.0037227273,0.0
1.0161967,1.0,0.0017263889,0.0036617517,0.0
1.0183632,1.0,0.0016877651,0.0036014318,0.0
1.0205296,1.0,0.001650095,0.0035416484,0.0
1.0226961,1.0,0.0016125441,0.0034825802,0.0
1.0248626,1.0,0.0015758276,0.0034242272,0.0
1.027029,1.0,0.0015393496,0.0033662915,0.0
1.0291955,1.0,0.0015035868,0.0033091307,0.0
1.031362,1.0,0.0014683008,0.0032525063,0.0
1.0335286,1.0,0.0014337897,0.0031967163,0.0
1.035695,1.0,0.0013994575,0.003141284,0.0
1.0378615,1.0,0.001365602,0.003086567,0.0
1.040028,1.0,0.0013325214,0.0030323863,0.0
1.0421944,1.0,0.0012999773,0.0029787421,0.0
1.0443609,1.0,0.0012674928,0.002925992,0.0
1.0465274,1.0,0.0012359619,0.0028735995,0.0
1.0486938,1.0,0.0012049675,0.002821803,0.0
1.0508603,1.0,0.0011742711,0.002770722,0.0
1.0530268,1.0,0.0011439323,0.0027199984,0.0
1.0551932,1.0,0.001114428,0.0026700497,0.0
1.0573597,1.0,0.001085043,0.002620697,0.0
1.0595262,1.0,0.0010562539,0.0025718808,0.0
1.0616927,1.0,0.0010281801,0.0025234818,0.0
1.0638591,1.0,0.0010003448,0.0024757981,0.0
1.0660256,1.0,0.00097310543,0.0024287105,0.0
1.0681921,1.0,0.0009461045,0.0023820996,0.0
1.0703585,1.0,0.0009200573,0.002335906,0.0
1.072525,1.0,0.00089389086,0.0022904873,0.0
1.0746915,1.0,0.0008686185,0.002245605,0.0
1.0768579,1.0,0.0008434057,0.00220114,0.0
1.0790244,1.0,0.0008190274,0.0021573305,0.0
1.081191,1.0,0.00079494715,0.002113998,0.0
1.0833573,1.0,0.0007714033,0.0020711422,0.0
1.0855238,1.0,0.0007483363,0.0020288825,0.0
1.0876904,1.0,0.00072544813,0.0019872189,0.0
1.0898567,1.0,0.0007033348,0.0019459724,0.0
1.0920233,1.0,0.0006814003,0.0019052625,0.0
1.0941898,1.0,0.000659883,0.0018651485,0.0
1.0963562,1.0,0.0006389022,0.0018254519,0.0
1.0985227,1.0,0.0006184578,0.0017864704,0.0
1.1006892,1.0,0.0005981922,0.001747787,0.0
1.1028557,1.0,0.0005785227,0.00170964,0.0
1.1050221,1.0,0.0005591512,0.0016719699,0.0
1.1071886,1.0,0.0005403161,0.0016348958,0.0
