k_min_1,a_t,euler_AIO,euler_linear,rep
0.99236554,1.0,0.0017704368,0.0043689013,4.0
0.994532,1.0,0.0017267466,0.004301071,4.0
0.9966985,1.0,0.001683116,0.0042341948,4.0
0.99886495,1.0,0.0016402602,0.004167974,4.0
1.0010314,1.0,0.0015980601,0.0041024685,4.0
1.0031979,1.0,0.0015560985,0.00403744,4.0
1.0053644,1.0,0.0015150905,0.003973007,4.0
1.0075308,1.0,0.0014745593,0.0039096475,4.0
1.0096973,1.0,0.0014346242,0.003846705,4.0
1.0118638,1.0,0.0013950467,0.0037843585,4.0
1.0140302,1.0,0.0013564229,0.0037227273,4.0
1.0161967,1.0,0.0013179183,0.0036617517,4.0
1.0183632,1.0,0.0012799501,0.0036014318,4.0
1.0205296,1.0,0.0012429953,0.0035416484,4.0
1.0226961,1.0,0.0012061596,0.0034825802,4.0
1.0248626,1.0,0.001170218,0.0034242272,4.0
1.027029,1.0,0.0011345148,0.0033662915,4.0
1.0291955,1.0,0.0010998249,0.0033091307,4.0
1.031362,1.0,0.0010653138,0.0032525063,4.0
1.0335286,1.0,0.0010311604,0.0031967163,4.0
1.035695,1.0,0.0009974837,0.003141284,4.0
1.0378615,1.0,0.0009647608,0.003086567,4.0
1.040028,1.0,0.00093227625,0.0030323863,4.0
1.0421944,1.0,0.00090038776,0.0029787421,4.0
1.0443609,1.0,0.0008689761,0.002925992,4.0
1.0465274,1.0,0.0008381605,0.0028735995,4.0
1.0486938,1.0,0.00080794096,0.002821803,4.0
1.0508603,1.0,0.0007778406,0.002770722,4.0
1.0530268,1.0,0.00074881315,0.0027199984,4.0
1.0551932,1.0,0.0007200837,0.0026700497,4.0
1.0573597,1.0,0.0006917715,0.002620697,4.0
1.0595262,1.0,0.0006635785,0.0025718808,4.0
1.0616927,1.0,0.0006363988,0.0025234818,4.0
1.0638591,1.0,0.0006093979,0.0024757981,4.0
1.0660256,1.0,0.00058317184,0.0024287105,4.0
1.0681921,1.0,0.0005572438,0.0023820996,4.0
1.0703585,1.0,0.00053185225,0.002335906,4.0
1.072525,1.0,0.0005068779,0.0022904873,4.0
1.0746915,1.0,0.00048244,0.002245605,4.0
1.0768579,1.0,0.00045847893,0.00220114,4.0
1.0790244,1.0,0.00043481588,0.0021573305,4.0
1.081191,1.0,0.0004118085,0.002113998,4.0
1.0833573,1.0,0.0003889203,0.0020711422,4.0
1.0855238,1.0,0.0003669262,0.0020288825,4.0
1.0876904,1.0,0.0003452301,0.0019872189,4.0
1.0898567,1.0,0.00032424927,0.0019459724,4.0
1.0920233,1.0,0.00030326843,0.0019052625,4.0
1.0941898,1.0,0.00028294325,0.0018651485,4.0
1.0963562,1.0,0.0002629161,0.0018254519,4.0
1.0985227,1.0,0.00024324656,0.0017864704,4.0
1.1006892,1.0,0.00022429228,0.001747787,4.0
1.1028557,1.0,0.00020569563,0.00170964,4.0
