k_min_1,a_t,euler_AIO,euler_linear,rep
0.99236554,1.0,0.0020468235,0.0043689013,1.0
0.994532,1.0,0.0020015836,0.004301071,1.0
0.9966985,1.0,0.0019568205,0.0042341948,1.0
0.99886495,1.0,0.0019128323,0.004167974,1.0
1.0010314,1.0,0.0018694997,0.0041024685,1.0
1.0031979,1.0,0.0018264055,0.00403744,1.0
1.0053644,1.0,0.0017839074,0.003973007,1.0
1.0075308,1.0,0.0017424226,0.0039096475,1.0
1.0096973,1.0,0.001701057,0.003846705,1.0
1.0118638,1.0,0.0016602278,0.0037843585,1.0
1.0140302,1.0,0.0016202927,0.0037227273,1.0
1.0161967,1.0,0.0015804768,0.0036617517,1.0
1.0183632,1.0,0.0015417337,0.0036014318,1.0
1.0205296,1.0,0.0015029907,0.0035416484,1.0
1.0226961,1.0,0.0014650822,0.0034825802,1.0
1.0248626,1.0,0.0014275312,0.0034242272,1.0
1.027029,1.0,0.0013906956,0.0033662915,1.0
1.0291955,1.0,0.0013542771,0.0033091307,1.0
1.031362,1.0,0.0013183951,0.0032525063,1.0
1.0335286,1.0,0.0012829304,0.0031967163,1.0
1.035695,1.0,0.0012482405,0.003141284,1.0
1.0378615,1.0,0.0012138486,0.003086567,1.0
1.040028,1.0,0.0011799932,0.0030323863,1.0
1.0421944,1.0,0.0011466742,0.0029787421,1.0
1.0443609,1.0,0.0011140704,0.002925992,1.0
1.0465274,1.0,0.0010818243,0.0028735995,1.0
1.0486938,1.0,0.0010498166,0.002821803,1.0
1.0508603,1.0,0.0010185838,0.002770722,1.0
1.0530268,1.0,0.0009878874,0.0027199984,1.0
1.0551932,1.0,0.0009575486,0.0026700497,1.0
1.0573597,1.0,0.0009278059,0.002620697,1.0
1.0595262,1.0,0.0008983612,0.0025718808,1.0
1.0616927,1.0,0.0008696914,0.0025234818,1.0
1.0638591,1.0,0.00084114075,0.0024757981,1.0
1.0660256,1.0,0.0008133054,0.0024287105,1.0
1.0681921,1.0,0.00078594685,0.0023820996,1.0
1.0703585,1.0,0.00075888634,0.002335906,1.0
1.072525,1.0,0.00073236227,0.0022904873,1.0
1.0746915,1.0,0.00070643425,0.002245605,1.0
1.0768579,1.0,0.00068080425,0.00220114,1.0
1.0790244,1.0,0.0006557107,0.0021573305,1.0
1.081191,1.0,0.0006310344,0.002113998,1.0
1.0833573,1.0,0.0006066561,0.0020711422,1.0
1.0855238,1.0,0.00058305264,0.0020288825,1.0
1.0876904,1.0,0.0005597472,0.0019872189,1.0
1.0898567,1.0,0.00053685904,0.0019459724,1.0
1.0920233,1.0,0.0005145073,0.0019052625,1.0
1.0941898,1.0,0.00049221516,0.0018651485,1.0
1.0963562,1.0,0.00047075748,0.0018254519,1.0
1.0985227,1.0,0.00044935942,0.0017864704,1.0
1.1006892,1.0,0.0004287362,0.001747787,1.0
1.1028557,1.0,0.00040858984,0.00170964,1.0
1.1050221,1.0,0.00038856268,0.0016719699,1.0
1.1071886,1.0,0.00036895275,0.0016348958,1.0
1.1093551,1.0,0.00034999847,0.0015981793,1.0
1.1115215,1.0,0.0003310442,0.0015622973,1.0
1.113688,1.0,0.00031268597,0.0015266538,1.0
1.1158545,1.0,0.0002951026,0.0014912486,1.0
1.1180209,1.0,0.00027745962,0.0014568567,1.0
1.1201874,1.0,0.0002604127,0.0014226437,1.0
1.1223539,1.0,0.00024336576,0.0013889074,1.0
1.1245203,1.0,0.00022703409,0.0013557076,1.0
1.1266868,1.0,0.00021117926,0.0013230443,1.0
1.1288533,1.0,0.00019544363,0.001290679,1.0
1.1310198,1.0,0.00018006563,0.0012589097,1.0
1.1331862,1.0,0.0001655817,0.0012275577,1.0
1.1353527,1.0,0.00015115738,0.001196742,1.0
1.1375192,1.0,0.00013697147,0.0011662841,1.0
1.1396856,1.0,0.00012302399,0.0011364222,1.0
1.1418521,1.0,0.00010955334,0.0011069179,1.0
1.1440187,1.0,9.6321106e-05,0.0010778904,1.0
1.146185,1.0,8.368492e-05,0.0010492802,1.0
1.1483516,1.0,7.1287155e-05,0.0010210276,1.0
1.1505181,1.0,5.9366226e-05,0.0009934306,1.0
1.1526845,1.0,4.7683716e-05,0.0009661913,1.0
1.154851,1.0,3.6358833e-05,0.0009394288,1.0
1.1570175,1.0,2.4914742e-05,0.00091326237,1.0
1.1591839,1.0,1.41859055e-05,0.0008870959,1.0
1.1613504,1.0,3.9339066e-06,0.00086164474,1.0
1.1635169,1.0,6.198883e-06,0.0008366108,1.0
1.1656833,1.0,1.5974045e-05,0.00081187487,1.0
1.1678498,1.0,2.527237e-05,0.0007878542,1.0
1.1700163,1.0,3.4570694e-05,0.0007637739,1.0
1.1721828,1.0,4.36306e-05,0.0007404685,1.0
1.1743492,1.0,5.209446e-05,0.0007175803,1.0
1.1765157,1.0,6.043911e-05,0.00069499016,1.0
1.1786822,1.0,6.8068504e-05,0.00067281723,1.0
1.1808486,1.0,7.593632e-05,0.00065129995,1.0
1.1830151,1.0,8.34465e-05,0.0006298423,1.0
1.1851816,1.0,9.036064e-05,0.00060892105,1.0
1.187348,1.0,9.739399e-05,0.00058853626,1.0
1.1895145,1.0,0.00010383129,0.0005684495,1.0
1.191681,1.0,0.00011026859,0.00054877996,1.0
1.1938474,1.0,0.000116467476,0.00052934885,1.0
1.1960139,1.0,0.0001219511,0.0005104542,1.0
1.1981804,1.0,0.00012755394,0.00049197674,1.0
1.200347,1.0,0.00013267994,0.00047373772,1.0
1.2025133,1.0,0.00013804436,0.00045603514,1.0
1.2046798,1.0,0.00014257431,0.00043863058,1.0
1.2068464,1.0,0.00014698505,0.00042158365,1.0
1.2090127,1.0,0.00015115738,0.00040513277,1.0
1.2111793,1.0,0.0001553297,0.0003888011,1.0
1.2133458,1.0,0.00015890598,0.00037300587,1.0
1.2155122,1.0,0.00016283989,0.00035762787,1.0
1.2176787,1.0,0.00016593933,0.0003424883,1.0
1.2198452,1.0,0.00016903877,0.00032782555,1.0
1.2220116,1.0,0.000172019,0.00031340122,1.0
1.2241781,1.0,0.00017464161,0.00029945374,1.0
1.2263446,1.0,0.00017726421,0.00028592348,1.0
1.228511,1.0,0.00017929077,0.00027245283,1.0
1.2306775,1.0,0.00018119812,0.00025969744,1.0
1.232844,1.0,0.00018310547,0.00024718046,1.0
1.2350104,1.0,0.00018453598,0.0002349019,1.0
1.2371769,1.0,0.00018620491,0.00022298098,1.0
1.2393434,1.0,0.0001872778,0.00021153688,1.0
1.2415099,1.0,0.00018835068,0.00020033121,1.0
1.2436763,1.0,0.00018918514,0.00018972158,1.0
1.2458428,1.0,0.0001899004,0.00017923117,1.0
1.2480093,1.0,0.00019049644,0.00016927719,1.0
1.2501757,1.0,0.00019073486,0.00015950203,1.0
1.2523422,1.0,0.00019097328,0.0001500845,1.0
1.2545087,1.0,0.00019097328,0.00014102459,1.0
1.2566751,1.0,0.00019073486,0.00013232231,1.0
1.2588416,1.0,0.00019037724,0.00012385845,1.0
1.2610081,1.0,0.00018978119,0.00011575222,1.0
1.2631745,1.0,0.00018942356,0.000108003616,1.0
1.265341,1.0,0.00018835068,0.00010049343,1.0
1.2675076,1.0,0.0001872778,9.357929e-05,1.0
1.2696741,1.0,0.00018620491,8.666515e-05,1.0
1.2718405,1.0,0.00018513203,8.022785e-05,1.0
1.274007,1.0,0.00018334389,7.426739e-05,1.0
1.2761735,1.0,0.00018191338,6.830692e-05,1.0
1.2783399,1.0,0.00018048286,6.2823296e-05,1.0
1.2805064,1.0,0.00017857552,5.7697296e-05,1.0
1.2826729,1.0,0.00017654896,5.2928925e-05,1.0
1.2848393,1.0,0.00017440319,4.839897e-05,1.0
1.2870058,1.0,0.00017237663,4.4107437e-05,1.0
1.2891723,1.0,0.00016987324,4.017353e-05,1.0
