k_min_1,a_t,euler_AIO,euler_linear,rep
1.1396856,1.0,0.00020772219,0.0011364222,6.0
1.1418521,1.0,0.00019365549,0.0011069179,6.0
1.1440187,1.0,0.00017982721,0.0010778904,6.0
1.146185,1.0,0.00016629696,0.0010492802,6.0
1.1483516,1.0,0.00015342236,0.0010210276,6.0
1.1505181,1.0,0.00014019012,0.0009934306,6.0
1.1526845,1.0,0.00012791157,0.0009661913,6.0
1.154851,1.0,0.00011587143,0.0009394288,6.0
1.1570175,1.0,0.00010383129,0.00091326237,6.0
1.1591839,1.0,9.23872e-05,0.0008870959,6.0
1.1613504,1.0,8.106232e-05,0.00086164474,6.0
1.1635169,1.0,7.033348e-05,0.0008366108,6.0
1.1656833,1.0,5.9604645e-05,0.00081187487,6.0
1.1678498,1.0,4.9471855e-05,0.0007878542,6.0
1.1700163,1.0,3.9458275e-05,0.0007637739,6.0
1.1721828,1.0,2.9563904e-05,0.0007404685,6.0
1.1743492,1.0,2.026558e-05,0.0007175803,6.0
1.1765157,1.0,1.13248825e-05,0.00069499016,6.0
1.1786822,1.0,2.503395e-06,0.00067281723,6.0
1.1808486,1.0,6.198883e-06,0.00065129995,6.0
1.1830151,1.0,1.41859055e-05,0.0006298423,6.0
1.1851816,1.0,2.2172928e-05,0.00060892105,6.0
1.187348,1.0,2.9802322e-05,0.00058853626,6.0
1.1895145,1.0,3.7431717e-05,0.0005684495,6.0
1.191681,1.0,4.4584274e-05,0.00054877996,6.0
1.1938474,1.0,5.1379204e-05,0.00052934885,6.0
1.1960139,1.0,5.8054924e-05,0.0005104542,6.0
1.1981804,1.0,6.4373016e-05,0.00049197674,6.0
1.200347,1.0,7.069111e-05,0.00047373772,6.0
1.2025133,1.0,7.6293945e-05,0.00045603514,6.0
1.2046798,1.0,8.201599e-05,0.00043863058,6.0
1.2068464,1.0,8.738041e-05,0.00042158365,6.0
1.2090127,1.0,9.250641e-05,0.00040513277,6.0
1.2111793,1.0,9.75132e-05,0.0003888011,6.0
1.2133458,1.0,0.00010216236,0.00037300587,6.0
1.2155122,1.0,0.000106692314,0.00035762787,6.0
1.2176787,1.0,0.00011086464,0.0003424883,6.0
1.2198452,1.0,0.000114917755,0.00032782555,6.0
1.2220116,1.0,0.00011861324,0.00031340122,6.0
1.2241781,1.0,0.00012218952,0.00029945374,6.0
1.2263446,1.0,0.00012552738,0.00028592348,6.0
1.228511,1.0,0.00012862682,0.00027245283,6.0
1.2306775,1.0,0.00013172626,0.00025969744,6.0
1.232844,1.0,0.00013422966,0.00024718046,6.0
1.2350104,1.0,0.00013685226,0.0002349019,6.0
1.2371769,1.0,0.00013935566,0.00022298098,6.0
1.2393434,1.0,0.00014150143,0.00021153688,6.0
1.2415099,1.0,0.00014340878,0.00020033121,6.0
1.2436763,1.0,0.00014519691,0.00018972158,6.0
1.2458428,1.0,0.00014674664,0.00017923117,6.0
1.2480093,1.0,0.00014853477,0.00016927719,6.0
1.2501757,1.0,0.00014960766,0.00015950203,6.0
1.2523422,1.0,0.00015068054,0.0001500845,6.0
1.2545087,1.0,0.00015163422,0.00014102459,6.0
1.2566751,1.0,0.00015246868,0.00013232231,6.0
1.2588416,1.0,0.00015294552,0.00012385845,6.0
1.2610081,1.0,0.00015330315,0.00011575222,6.0
1.2631745,1.0,0.00015366077,0.000108003616,6.0
1.265341,1.0,0.00015366077,0.00010049343,6.0
1.2675076,1.0,0.00015366077,9.357929e-05,6.0
1.2696741,1.0,0.00015354156,8.666515e-05,6.0
1.2718405,1.0,0.00015330315,8.022785e-05,6.0
1.274007,1.0,0.00015282631,7.426739e-05,6.0
1.2761735,1.0,0.00015246868,6.830692e-05,6.0
1.2783399,1.0,0.000151515,6.2823296e-05,6.0
1.2805064,1.0,0.00015068054,5.7697296e-05,6.0
1.2826729,1.0,0.00014984608,5.2928925e-05,6.0
1.2848393,1.0,0.0001487732,4.839897e-05,6.0
1.2870058,1.0,0.0001475811,4.4107437e-05,6.0
1.2891723,1.0,0.00014603138,4.017353e-05,6.0
1.2913387,1.0,0.00014460087,3.671646e-05,6.0
1.2935052,1.0,0.00014317036,3.33786e-05,6.0
1.2956717,1.0,0.00014150143,3.027916e-05,6.0
1.2978381,1.0,0.00013971329,2.7537346e-05,6.0
1.3000046,1.0,0.00013780594,2.5391579e-05,6.0
1.3021711,1.0,0.00013554096,2.3126602e-05,6.0
1.3043375,1.0,0.00013375282,2.1338463e-05,6.0
1.306504,1.0,0.00013160706,1.9907951e-05,6.0
1.3086705,1.0,0.00012934208,1.8715858e-05,6.0
1.310837,1.0,0.0001270771,1.7642975e-05,6.0
1.3130034,1.0,0.0001244545,1.7046928e-05,6.0
1.3151699,1.0,0.0001219511,1.680851e-05,6.0
1.3173364,1.0,0.0001193285,1.680851e-05,6.0
1.3195028,1.0,0.000116586685,1.692772e-05,6.0
1.3216693,1.0,0.00011396408,1.7404556e-05,6.0
1.3238358,1.0,0.00011110306,1.835823e-05,6.0
1.3260022,1.0,0.000108242035,1.9431114e-05,6.0
1.3281687,1.0,0.00010538101,2.0623207e-05,6.0
1.3303353,1.0,0.00010216236,2.2411346e-05,6.0
1.3325016,1.0,9.906292e-05,2.4318695e-05,6.0
1.3346682,1.0,9.608269e-05,2.6464462e-05,6.0
1.3368347,1.0,9.286404e-05,2.8967857e-05,6.0
1.339001,1.0,8.952618e-05,3.159046e-05,6.0
1.3411676,1.0,8.6426735e-05,3.4689903e-05,6.0
1.3433341,1.0,8.2850456e-05,3.8027763e-05,6.0
1.3455005,1.0,7.9512596e-05,4.1604042e-05,6.0
1.347667,1.0,7.593632e-05,4.541874e-05,6.0
1.3498335,1.0,7.247925e-05,4.9471855e-05,6.0
1.352,1.0,6.902218e-05,5.376339e-05,6.0
1.3541664,1.0,6.556511e-05,5.8293343e-05,6.0
1.3563329,1.0,6.186962e-05,6.330013e-05,6.0
1.3584994,1.0,5.853176e-05,6.842613e-05,6.0
1.3606658,1.0,5.4955482e-05,7.390976e-05,6.0
1.3628323,1.0,5.1021576e-05,7.939339e-05,6.0
1.3649988,1.0,4.7326088e-05,8.535385e-05,6.0
1.3671652,1.0,4.36306e-05,9.1433525e-05,6.0
1.3693317,1.0,3.9815903e-05,9.775162e-05,6.0
1.3714982,1.0,3.6120415e-05,0.00010454655,6.0
1.3736646,1.0,3.2305717e-05,0.000111460686,6.0
1.3758311,1.0,2.861023e-05,0.00011861324,6.0
1.3779976,1.0,2.4795532e-05,0.00012588501,6.0
1.3801641,1.0,2.0861626e-05,0.0001335144,6.0
1.3823305,1.0,1.7166138e-05,0.00014150143,6.0
1.384497,1.0,1.347065e-05,0.00014948845,6.0
1.3866636,1.0,9.536743e-06,0.00015795231,6.0
1.38883,1.0,5.722046e-06,0.00016653538,6.0
1.3909965,1.0,1.9073486e-06,0.00017541647,6.0
1.393163,1.0,1.9073486e-06,0.00018447638,6.0
1.3953294,1.0,5.6028366e-06,0.00019389391,6.0
1.3974959,1.0,9.536743e-06,0.00020331144,6.0
1.3996624,1.0,1.335144e-05,0.0002130866,6.0
1.4018288,1.0,1.7046928e-05,0.0002232194,6.0
1.4039953,1.0,2.0503998e-05,0.0002334714,6.0
1.4061618,1.0,2.4557114e-05,0.00024396181,6.0
1.4083282,1.0,2.8133392e-05,0.00025469065,6.0
1.4104947,1.0,3.194809e-05,0.0002655387,6.0
1.4126612,1.0,3.540516e-05,0.00027686357,6.0
1.4148276,1.0,3.8981438e-05,0.00028818846,6.0
1.4169941,1.0,4.2676926e-05,0.00029981136,6.0
1.4191606,1.0,4.6133995e-05,0.00031161308,6.0
1.4213271,1.0,4.9710274e-05,0.00032365322,6.0
1.4234935,1.0,5.3048134e-05,0.00033593178,6.0
1.42566,1.0,5.6624413e-05,0.00034856796,6.0
1.4278265,1.0,5.9962273e-05,0.00036108494,6.0
1.4299929,1.0,6.341934e-05,0.00037419796,6.0
1.4321594,1.0,6.651878e-05,0.00038725138,6.0
1.4343259,1.0,6.997585e-05,0.0004004836,6.0
1.4364923,1.0,7.331371e-05,0.0004143119,6.0
1.4386588,1.0,7.6413155e-05,0.00042802095,6.0
1.4408253,1.0,7.9512596e-05,0.00044208765,6.0
1.4429917,1.0,8.273125e-05,0.00045615435,6.0
1.4451582,1.0,8.559227e-05,0.00047063828,6.0
1.4473248,1.0,8.85725e-05,0.00048530102,6.0
1.4494913,1.0,9.1671944e-05,0.0005002022,6.0
1.4516577,1.0,9.441376e-05,0.00051522255,6.0
1.4538242,1.0,9.715557e-05,0.0005303025,6.0
1.4559907,1.0,0.000100016594,0.00054579973,6.0
1.4581571,1.0,0.00010287762,0.00056153536,6.0
1.4603236,1.0,0.00010538101,0.0005772114,6.0
1.4624901,1.0,0.00010788441,0.00059342384,6.0
1.4646565,1.0,0.00011014938,0.0006095171,6.0
1.466823,1.0,0.00011277199,0.0006260276,6.0
1.4689895,1.0,0.000115036964,0.0006427169,6.0
1.4711559,1.0,0.00011730194,0.0006595254,6.0
1.4733224,1.0,0.00011968613,0.0006765127,6.0
1.4754889,1.0,0.000121831894,0.00069379807,6.0
1.4776553,1.0,0.00012350082,0.0007112026,6.0
1.4798218,1.0,0.00012552738,0.0007289052,6.0
1.4819883,1.0,0.00012731552,0.0007465482,6.0
1.4841547,1.0,0.00012886524,0.0007644892,6.0
1.4863212,1.0,0.00013101101,0.0007827282,6.0
1.4884877,1.0,0.00013244152,0.00080114603,6.0
1.4906542,1.0,0.00013399124,0.0008197427,6.0
1.4928206,1.0,0.00013530254,0.0008382797,6.0
1.4949871,1.0,0.00013661385,0.0008573532,6.0
1.4971536,1.0,0.00013780594,0.0008764863,6.0
1.49932,1.0,0.00013911724,0.0008957982,6.0
1.5014865,1.0,0.0001399517,0.0009151697,6.0
1.503653,1.0,0.00014102459,0.00093477964,6.0
1.5058194,1.0,0.00014197826,0.0009546876,6.0
1.507986,1.0,0.00014281273,0.00097465515,6.0
1.5101525,1.0,0.00014317036,0.0009947419,6.0
1.5123188,1.0,0.0001436472,0.0010151267,6.0
1.5144854,1.0,0.00014388561,0.0010356903,6.0
1.5166519,1.0,0.00014436245,0.0010563731,6.0
1.5188184,1.0,0.00014460087,0.001077354,6.0
1.5209848,1.0,0.00014460087,0.0010983944,6.0
1.5231513,1.0,0.00014460087,0.0011199117,6.0
1.5253178,1.0,0.00014448166,0.0011410713,6.0
1.5274842,1.0,0.00014412403,0.0011627078,6.0
1.5296507,1.0,0.00014388561,0.0011843443,6.0
1.5318172,1.0,0.00014340878,0.0012062788,6.0
1.5339836,1.0,0.00014293194,0.0012283921,6.0
1.5361501,1.0,0.00014221668,0.0012506247,6.0
1.5383166,1.0,0.00014138222,0.0012730956,6.0
1.540483,1.0,0.00014019012,0.001295805,6.0
1.5426495,1.0,0.00013911724,0.0013182759,6.0
1.544816,1.0,0.00013792515,0.0013412237,6.0
1.5469824,1.0,0.00013661385,0.0013644099,6.0
1.5491489,1.0,0.00013506413,0.0013877153,6.0
1.5513154,1.0,0.0001335144,0.0014109015,6.0
1.5534818,1.0,0.00013172626,0.0014343858,6.0
1.5556483,1.0,0.00012981892,0.001458168,6.0
1.5578148,1.0,0.00012779236,0.0014821887,6.0
1.5599813,1.0,0.0001257658,0.0015060902,6.0
1.5621477,1.0,0.00012338161,0.0015303493,6.0
1.5643142,1.0,0.00012099743,0.0015545487,6.0
1.5664808,1.0,0.000118494034,0.0015791655,6.0
1.5686471,1.0,0.00011563301,0.0016037822,6.0
1.5708137,1.0,0.00011265278,0.0016283393,6.0
1.5729802,1.0,0.000109910965,0.001653552,6.0
1.5751466,1.0,0.000106692314,0.0016786456,6.0
1.5773131,1.0,0.000103354454,0.0017037988,6.0
1.5794796,1.0,9.9778175e-05,0.0017293692,6.0
1.581646,1.0,9.6321106e-05,0.0017547607,6.0
1.5838125,1.0,9.262562e-05,0.0017804503,6.0
1.585979,1.0,8.85725e-05,0.0018063188,6.0
1.5881455,1.0,8.4638596e-05,0.0018324852,6.0
1.5903119,1.0,8.034706e-05,0.0018587112,6.0
1.5924784,1.0,7.605553e-05,0.0018846989,6.0
1.5946449,1.0,7.1525574e-05,0.0019112229,6.0
1.5968113,1.0,6.687641e-05,0.0019376874,6.0
1.5989778,1.0,6.186962e-05,0.0019645095,6.0
1.6011443,1.0,5.710125e-05,0.0019914508,6.0
1.6033107,1.0,5.185604e-05,0.0020184517,6.0
1.6054772,1.0,4.673004e-05,0.0020456314,6.0
1.6076437,1.0,4.1007996e-05,0.0020728111,6.0
1.6098101,1.0,3.540516e-05,0.0021003485,6.0
1.6119766,1.0,2.9444695e-05,0.0021277666,6.0
1.6141431,1.0,2.348423e-05,0.0021555424,6.0
1.6163095,1.0,1.7404556e-05,0.0021834373,6.0
1.618476,1.0,1.1086464e-05,0.0022114515,6.0
1.6206425,1.0,4.4107437e-06,0.0022394657,6.0
1.6228089,1.0,2.3841858e-06,0.0022677183,6.0
1.6249754,1.0,9.059906e-06,0.0022961497,6.0
1.627142,1.0,1.5974045e-05,0.0023246408,6.0
1.6293085,1.0,2.336502e-05,0.002353251,6.0
1.6314749,1.0,3.0517578e-05,0.0023820996,6.0
1.6336414,1.0,3.8266182e-05,0.0024108887,6.0
1.6358079,1.0,4.5895576e-05,0.0024398565,6.0
1.6379743,1.0,5.376339e-05,0.0024690032,6.0
1.6401408,1.0,6.198883e-05,0.0024983287,6.0
