k_min_1,a_t,euler_AIO,euler_linear,rep
1.3043375,1.0,0.0001347065,2.1338463e-05,8.0
1.306504,1.0,0.00013101101,1.9907951e-05,8.0
1.3086705,1.0,0.00012719631,1.8715858e-05,8.0
1.310837,1.0,0.00012350082,1.7642975e-05,8.0
1.3130034,1.0,0.0001193285,1.7046928e-05,8.0
1.3151699,1.0,0.00011527538,1.680851e-05,8.0
1.3173364,1.0,0.00011098385,1.680851e-05,8.0
1.3195028,1.0,0.000106692314,1.692772e-05,8.0
1.3216693,1.0,0.00010240078,1.7404556e-05,8.0
1.3238358,1.0,9.8109245e-05,1.835823e-05,8.0
1.3260022,1.0,9.357929e-05,1.9431114e-05,8.0
1.3281687,1.0,8.928776e-05,2.0623207e-05,8.0
1.3303353,1.0,8.4757805e-05,2.2411346e-05,8.0
1.3325016,1.0,7.9870224e-05,2.4318695e-05,8.0
1.3346682,1.0,7.545948e-05,2.6464462e-05,8.0
1.3368347,1.0,7.092953e-05,2.8967857e-05,8.0
1.339001,1.0,6.556511e-05,3.159046e-05,8.0
1.3411676,1.0,6.1035156e-05,3.4689903e-05,8.0
1.3433341,1.0,5.5909157e-05,3.8027763e-05,8.0
1.3455005,1.0,5.1021576e-05,4.1604042e-05,8.0
1.347667,1.0,4.6253204e-05,4.541874e-05,8.0
1.3498335,1.0,4.1127205e-05,4.9471855e-05,8.0
1.352,1.0,3.6239624e-05,5.376339e-05,8.0
1.3541664,1.0,3.1113625e-05,5.8293343e-05,8.0
1.3563329,1.0,2.6106834e-05,6.330013e-05,8.0
1.3584994,1.0,2.1100044e-05,6.842613e-05,8.0
1.3606658,1.0,1.5735626e-05,7.390976e-05,8.0
1.3628323,1.0,1.0728836e-05,7.939339e-05,8.0
1.3649988,1.0,5.722046e-06,8.535385e-05,8.0
1.3671652,1.0,2.3841858e-07,9.1433525e-05,8.0
1.3693317,1.0,5.00679e-06,9.775162e-05,8.0
1.3714982,1.0,1.013279e-05,0.00010454655,8.0
1.3736646,1.0,1.5258789e-05,0.000111460686,8.0
1.3758311,1.0,2.0623207e-05,0.00011861324,8.0
1.3779976,1.0,2.5629997e-05,0.00012588501,8.0
1.3801641,1.0,3.0994415e-05,0.0001335144,8.0
1.3823305,1.0,3.6358833e-05,0.00014150143,8.0
1.384497,1.0,4.1604042e-05,0.00014948845,8.0
1.3866636,1.0,4.673004e-05,0.00015795231,8.0
